Epoch,Time(sec),AvgTime(sec),TrainLoss,ValLoss,BestValLoss,LR
82,14.96,14.44,0.090326,0.077427,0.074357,0.000010
83,14.78,14.44,0.089670,0.072541,0.072541,0.000010
84,14.52,14.44,0.088474,0.072906,0.072541,0.000010
85,14.37,14.44,0.088423,0.077920,0.072541,0.000010
86,14.47,14.44,0.087407,0.073362,0.072541,0.000010
87,14.51,14.44,0.086984,0.071267,0.071267,0.000010
88,14.55,14.45,0.086210,0.070966,0.070966,0.000010
89,14.11,14.44,0.085628,0.071033,0.070966,0.000010
90,14.11,14.44,0.084780,0.071251,0.070966,0.000010
91,14.15,14.43,0.084730,0.068788,0.068788,0.000010
92,14.10,14.43,0.083660,0.069907,0.068788,0.000010
93,14.09,14.43,0.083596,0.068912,0.068788,0.000010
94,14.29,14.43,0.082864,0.067191,0.067191,0.000010
95,14.31,14.42,0.082503,0.069617,0.067191,0.000010
96,14.09,14.42,0.081806,0.068097,0.067191,0.000010
97,14.17,14.42,0.081659,0.065175,0.065175,0.000010
98,14.10,14.42,0.080753,0.066892,0.065175,0.000010
99,14.10,14.41,0.080617,0.066497,0.065175,0.000010
100,14.09,14.41,0.079762,0.068768,0.065175,0.000010
101,14.08,14.41,0.079384,0.065674,0.065175,0.000010
102,14.12,14.40,0.079025,0.068515,0.065175,0.000010
103,14.11,14.40,0.078791,0.066488,0.065175,0.000005
104,14.20,14.40,0.077669,0.065097,0.065097,0.000005
105,14.18,14.40,0.077442,0.064506,0.064506,0.000005
106,14.12,14.39,0.077122,0.066824,0.064506,0.000005
107,14.12,14.39,0.076839,0.063374,0.063374,0.000005
108,14.10,14.39,0.076501,0.063854,0.063374,0.000005
109,14.14,14.39,0.076479,0.062573,0.062573,0.000005
110,14.09,14.38,0.076100,0.063258,0.062573,0.000005
111,14.12,14.38,0.075754,0.064462,0.062573,0.000005
112,14.10,14.38,0.075435,0.062879,0.062573,0.000005
113,14.15,14.38,0.075285,0.062108,0.062108,0.000005
114,14.09,14.37,0.074943,0.062211,0.062108,0.000005
115,14.08,14.37,0.074864,0.064233,0.062108,0.000005
116,14.19,14.37,0.074818,0.061494,0.061494,0.000005
117,14.12,14.37,0.074462,0.062068,0.061494,0.000005
118,14.19,14.37,0.074187,0.060352,0.060352,0.000005
119,14.11,14.36,0.074175,0.060539,0.060352,0.000005
120,14.13,14.36,0.074121,0.062033,0.060352,0.000005
