Epoch,Time(sec),AvgTime(sec),TrainLoss,ValLoss,BestValLoss,LR
51,50.67,44.22,0.034257,0.031596,0.031596,0.000010
52,50.76,44.35,0.033520,0.031573,0.031573,0.000010
53,50.87,44.47,0.033031,0.030519,0.030519,0.000010
54,50.86,44.59,0.032583,0.030257,0.030257,0.000010
55,50.71,44.70,0.031999,0.030725,0.030257,0.000010
56,50.66,44.81,0.031447,0.029360,0.029360,0.000010
57,50.67,44.91,0.031094,0.028788,0.028788,0.000010
58,50.58,45.01,0.030616,0.029196,0.028788,0.000010
59,50.69,45.11,0.030114,0.028067,0.028067,0.000010
60,50.59,45.20,0.029779,0.029122,0.028067,0.000010
61,50.58,45.29,0.029494,0.028074,0.028067,0.000010
62,50.68,45.37,0.028872,0.027148,0.027148,0.000010
63,50.65,45.46,0.028364,0.027004,0.027004,0.000010
64,50.60,45.54,0.028453,0.028551,0.027004,0.000010
65,50.66,45.62,0.027842,0.026196,0.026196,0.000010
66,50.58,45.69,0.027542,0.026236,0.026196,0.000010
67,50.58,45.76,0.027270,0.026563,0.026196,0.000010
68,50.68,45.84,0.026566,0.025730,0.025730,0.000010
69,50.59,45.90,0.026535,0.026091,0.025730,0.000010
70,50.71,45.97,0.026307,0.024976,0.024976,0.000010
71,51.08,46.05,0.025897,0.025282,0.024976,0.000010
72,51.16,46.12,0.025523,0.024740,0.024740,0.000010
73,51.16,46.19,0.025392,0.024655,0.024655,0.000010
74,51.14,46.25,0.024973,0.024285,0.024285,0.000010
75,51.14,46.32,0.024858,0.024609,0.024285,0.000010
76,51.02,46.38,0.024506,0.024454,0.024285,0.000010
77,50.66,46.44,0.024263,0.023946,0.023946,0.000010
78,50.66,46.49,0.024039,0.023943,0.023943,0.000010
79,50.59,46.54,0.023875,0.024106,0.023943,0.000010
80,50.66,46.59,0.023729,0.022980,0.022980,0.000010
81,50.59,46.64,0.023552,0.023199,0.022980,0.000010
82,50.66,46.69,0.023245,0.022903,0.022903,0.000010
83,50.67,46.74,0.022997,0.022887,0.022887,0.000010
84,50.58,46.78,0.023002,0.023029,0.022887,0.000010
85,50.61,46.83,0.022825,0.023106,0.022887,0.000010
86,50.67,46.87,0.022401,0.022058,0.022058,0.000010
87,50.58,46.92,0.022246,0.022380,0.022058,0.000010
88,50.68,46.96,0.022070,0.021927,0.021927,0.000010
89,50.58,47.00,0.021717,0.022298,0.021927,0.000010
90,50.66,47.04,0.021676,0.021803,0.021803,0.000010
91,50.68,47.08,0.021634,0.021683,0.021683,0.000010
92,50.67,47.12,0.021550,0.021602,0.021602,0.000010
93,50.66,47.16,0.021381,0.021325,0.021325,0.000010
94,50.59,47.19,0.021051,0.021707,0.021325,0.000010
95,50.68,47.23,0.021051,0.021174,0.021174,0.000010
96,50.67,47.27,0.020812,0.020901,0.020901,0.000010
97,50.67,47.30,0.020645,0.020659,0.020659,0.000010
98,50.59,47.34,0.020445,0.021033,0.020659,0.000010
99,50.70,47.37,0.020332,0.020366,0.020366,0.000010
100,50.82,47.40,0.020251,0.020301,0.020301,0.000010
101,50.74,47.44,0.020270,0.020818,0.020301,0.000010
102,50.65,47.47,0.019945,0.020339,0.020301,0.000010
103,50.60,47.50,0.019811,0.020554,0.020301,0.000010
104,50.67,47.53,0.019699,0.019814,0.019814,0.000010
105,50.59,47.56,0.019460,0.020100,0.019814,0.000010
106,50.59,47.59,0.019365,0.019984,0.019814,0.000010
107,50.59,47.62,0.019200,0.020032,0.019814,0.000010
108,50.70,47.64,0.019361,0.019741,0.019741,0.000010
109,50.62,47.67,0.019188,0.020459,0.019741,0.000010
110,50.68,47.70,0.019136,0.019347,0.019347,0.000010
111,50.59,47.73,0.018864,0.019525,0.019347,0.000010
112,50.59,47.75,0.018782,0.019622,0.019347,0.000010
113,50.66,47.78,0.018657,0.018725,0.018725,0.000010
114,50.61,47.80,0.018579,0.019279,0.018725,0.000010
115,50.59,47.83,0.018647,0.019173,0.018725,0.000010
116,50.58,47.85,0.018377,0.019023,0.018725,0.000010
117,50.60,47.87,0.018206,0.018960,0.018725,0.000010
118,50.58,47.90,0.018225,0.018834,0.018725,0.000010
119,50.68,47.92,0.018300,0.018468,0.018468,0.000010
120,50.68,47.94,0.018048,0.018457,0.018457,0.000010
